#Gene	 Score
XRN1	 0.15268
SHPRH	 0.15268
SAMD9	 0.15268
PTPRS	 0.15268
PCDHB2	 0.15268
NRXN2	 0.15268
PDE4DIP	 0.15201
POLD1	 0.149491
KCNA5	 0.149491
GIGYF2	 0.149491
AK9	 0.149491
ANKRD36C	 0.147528
ZNF880	 0.147285
ZNF716	 0.147285
ZNF442	 0.147285
ZBTB46	 0.147285
UBE3C	 0.147285
TTLL7	 0.147285
TRPC6	 0.147285
TBX18	 0.147285
SOX6	 0.147285
SLC26A5	 0.147285
SKA3	 0.147285
RFX4	 0.147285
RBM26	 0.147285
RASA2	 0.147285
PDZD4	 0.147285
PDE9A	 0.147285
PABPC4L	 0.147285
MSRB3	 0.147285
MN1	 0.147285
MARK4	 0.147285
MAN1A2	 0.147285
KLHL5	 0.147285
KLHL3	 0.147285
KIFAP3	 0.147285
KCNC2	 0.147285
IDE	 0.147285
FBXO24	 0.147285
EDNRB	 0.147285
CYP27B1	 0.147285
CXorf57	 0.147285
COPA	 0.147285
BMPR1A	 0.147285
ALG11	 0.147285
AFF4	 0.147285
ADGRB2	 0.147285
ABCC9	 0.147285
TIAM1	 0.146034
PREX2	 0.146034
NRK	 0.146034
FAM179B	 0.146034
DSEL	 0.146034
CNTNAP5	 0.146034
SPECC1	 0.142269
SLC26A7	 0.142269
POLR1A	 0.142269
MED13	 0.142269
KIAA1024	 0.142269
KCNH4	 0.142269
ITSN1	 0.142269
ITGAM	 0.142269
FRMPD3	 0.142269
FAM47C	 0.142269
FAM184A	 0.142269
DLGAP2	 0.142269
ATP7A	 0.142269
ZCCHC11	 0.138151
SLFN12L	 0.138151
SFMBT2	 0.138151
RNF17	 0.138151
PCF11	 0.138151
FAM208A	 0.138151
ZRANB1	 0.137755
TRMT10A	 0.137755
TNPO3	 0.137755
TMEM117	 0.137755
TLE3	 0.137755
TEX11	 0.137755
TAF1	 0.137755
STXBP5	 0.137755
STRADA	 0.137755
ST8SIA1	 0.137755
SPRY3	 0.137755
SLC13A3	 0.137755
SIRPA	 0.137755
RNF139	 0.137755
PYHIN1	 0.137755
PTGER3	 0.137755
OR2M4	 0.137755
NPEPPS	 0.137755
MON1B	 0.137755
MGAT5	 0.137755
MGAT4C	 0.137755
MAGEA12	 0.137755
KIF5A	 0.137755
KIAA0895	 0.137755
ISLR2	 0.137755
IKZF1	 0.137755
HTATSF1	 0.137755
HGF	 0.137755
GIPC3	 0.137755
FOXN3	 0.137755
ENOX2	 0.137755
DYRK2	 0.137755
CTNNA1	 0.137755
COPB2	 0.137755
CHRM3	 0.137755
CCDC28A	 0.137755
APBA1	 0.137755
ANKRD13A	 0.137755
ABCC5	 0.137755
THSD7B	 0.135896
USP24	 0.133621
TLL1	 0.133621
TET1	 0.133621
SEZ6L2	 0.133621
PARP14	 0.133621
OR13C2	 0.133621
KRT6C	 0.133621
CTNND2	 0.133621
ATP6V1B1	 0.133621
ARMC3	 0.133621
ABI3BP	 0.133621
WDR17	 0.133572
PCDHB11	 0.133572
CEP290	 0.133572
PLXNA4	 0.131111
UBR4	 0.129248
ZBTB40	 0.128605
RBM44	 0.128605
NCAM1	 0.128605
MYO1F	 0.128605
GUCY2C	 0.128605
GTF2IRD2B	 0.128605
GRIK1	 0.128605
FAM47B	 0.128605
FAM35A	 0.128605
ARHGAP11A	 0.128605
WNT9A	 0.12589
VEGFC	 0.12589
USP11	 0.12589
TMPRSS11B	 0.12589
THOC1	 0.12589
STXBP3	 0.12589
SSTR1	 0.12589
SLC7A1	 0.12589
SLC35F3	 0.12589
SLC2A4	 0.12589
SLC16A1	 0.12589
SF1	 0.12589
RTFDC1	 0.12589
RNF165	 0.12589
RHOBTB3	 0.12589
RARS2	 0.12589
RANBP9	 0.12589
RABGGTA	 0.12589
RAB11FIP2	 0.12589
PUS7	 0.12589
PSMA8	 0.12589
PRKCH	 0.12589
PIK3CG	 0.12589
PICALM	 0.12589
PCDHAC2	 0.12589
PARP6	 0.12589
PAQR9	 0.12589
OSBPL2	 0.12589
OGDH	 0.12589
NR1H3	 0.12589
MIER3	 0.12589
MAGED2	 0.12589
LRRC49	 0.12589
LNP1	 0.12589
LEO1	 0.12589
LDLRAP1	 0.12589
KLHL11	 0.12589
KIF4A	 0.12589
IL1R1	 0.12589
HCAR2	 0.12589
GRM3	 0.12589
GRID1	 0.12589
GPR19	 0.12589
GPC3	 0.12589
GPBP1	 0.12589
GNRHR	 0.12589
GK2	 0.12589
GATAD2B	 0.12589
GAS7	 0.12589
GABRQ	 0.12589
FUBP1	 0.12589
FEM1A	 0.12589
F9	 0.12589
EYA4	 0.12589
DYNC1I2	 0.12589
DPYSL5	 0.12589
CYBB	 0.12589
CHST11	 0.12589
C3orf17	 0.12589
BRSK1	 0.12589
ATP2C1	 0.12589
ARHGAP15	 0.12589
APBB1IP	 0.12589
ALDH1A3	 0.12589
AKT1	 0.12589
ADCY1	 0.12589
ZRANB2	 0.124609
ZNF821	 0.124609
ZNF275	 0.124609
ZBTB14	 0.124609
WDR45	 0.124609
WBP4	 0.124609
USP46	 0.124609
UBP1	 0.124609
TYMS	 0.124609
TUBG1	 0.124609
TMEM9	 0.124609
TGIF2LX	 0.124609
TCEA2	 0.124609
TAF11	 0.124609
STK39	 0.124609
ST8SIA3	 0.124609
SSX2IP	 0.124609
SRSF7	 0.124609
SPX	 0.124609
SPIN1	 0.124609
SPIB	 0.124609
SMU1	 0.124609
SMARCD2	 0.124609
SIX1	 0.124609
SEPT6	 0.124609
RPS5	 0.124609
RPL19	 0.124609
RGS10	 0.124609
RFX3	 0.124609
RBBP5	 0.124609
RAE1	 0.124609
PTHLH	 0.124609
PSMA3	 0.124609
PRPF31	 0.124609
PRKAG1	 0.124609
POTEB2	 0.124609
POLR2D	 0.124609
PLS3	 0.124609
PHF10	 0.124609
PDZD11	 0.124609
PDCD7	 0.124609
OTX2	 0.124609
OTUD5	 0.124609
ORAI2	 0.124609
OOEP	 0.124609
NR2F2	 0.124609
NLGN4Y	 0.124609
NFE2	 0.124609
MPPED2	 0.124609
MNX1	 0.124609
MFSD2A	 0.124609
MCMBP	 0.124609
MAPKAPK3	 0.124609
MAPK8	 0.124609
LRRTM3	 0.124609
LRRTM2	 0.124609
LDB2	 0.124609
KPNB1	 0.124609
KDELR1	 0.124609
KCNJ9	 0.124609
KCNJ2	 0.124609
KCNF1	 0.124609
JKAMP	 0.124609
ING5	 0.124609
ING3	 0.124609
ICA1	 0.124609
HDC	 0.124609
GSK3A	 0.124609
GPR4	 0.124609
GPR34	 0.124609
GPR22	 0.124609
GPR171	 0.124609
GOLT1B	 0.124609
GABPB1	 0.124609
FERD3L	 0.124609
FCGR2B	 0.124609
FAM46D	 0.124609
ERGIC3	 0.124609
EIF3L	 0.124609
EIF3D	 0.124609
DERL2	 0.124609
DEFB104B	 0.124609
DDX19A	 0.124609
DCN	 0.124609
DCAF7	 0.124609
DAZAP1	 0.124609
CYTH1	 0.124609
CTLA4	 0.124609
CPSF6	 0.124609
CNIH1	 0.124609
CDK8	 0.124609
CD27	 0.124609
CCNC	 0.124609
CCL14	 0.124609
CCDC109B	 0.124609
CAMK2G	 0.124609
CACNG7	 0.124609
BAX	 0.124609
ATP1B3	 0.124609
ARGLU1	 0.124609
AQP2	 0.124609
ANKRD34A	 0.124609
ACTL6B	 0.124609
ACTG2	 0.124609
ACTC1	 0.124609
ZCCHC8	 0.123011
TXLNB	 0.123011
TSC1	 0.123011
TRPV6	 0.123011
TEK	 0.123011
RNF6	 0.123011
IRS4	 0.123011
INO80D	 0.123011
GLG1	 0.123011
GIMAP8	 0.123011
GALNTL5	 0.123011
FOXD4L1	 0.123011
EPHA3	 0.123011
DIS3L	 0.123011
CWF19L2	 0.123011
CCKBR	 0.123011
BRD8	 0.123011
BCHE	 0.123011
ACAP1	 0.123011
DOCK4	 0.122766
MYH8	 0.121352
HYDIN	 0.12024
ZNF814	 0.11672
VIT	 0.11672
TRIM55	 0.11672
TOX2	 0.11672
TNKS	 0.11672
TMEM94	 0.11672
SPAG9	 0.11672
SLC9A9	 0.11672
SLC4A10	 0.11672
SH2D3C	 0.11672
RBL2	 0.11672
POLA1	 0.11672
NELL2	 0.11672
LEPR	 0.11672
KDM1B	 0.11672
KCNH8	 0.11672
IWS1	 0.11672
GFPT2	 0.11672
GABRG1	 0.11672
FYB	 0.11672
C10orf120	 0.11672
ANKIB1	 0.11672
ADARB1	 0.11672
NBPF12	 0.116218
KIAA0430	 0.116218
HRNR	 0.114233
SDK1	 0.113687
WDFY3	 0.11258
GTF3C1	 0.11258
CTAGE9	 0.11258
UNC13C	 0.111509
ZSCAN4	 0.11052
ZNF791	 0.11052
ZNF248	 0.11052
ZNF182	 0.11052
UHRF2	 0.11052
TM9SF3	 0.11052
TCF4	 0.11052
TBX20	 0.11052
TARBP2	 0.11052
SYNCRIP	 0.11052
STAT5B	 0.11052
SSBP3	 0.11052
SOD2	 0.11052
SOCS5	 0.11052
SLC30A8	 0.11052
SLC2A13	 0.11052
SLC23A2	 0.11052
RUNX2	 0.11052
RORA	 0.11052
RING1	 0.11052
RARA	 0.11052
RAD21	 0.11052
R3HDM2	 0.11052
PTPN1	 0.11052
PRPF6	 0.11052
PPP2R2C	 0.11052
PLEK	 0.11052
PIAS1	 0.11052
PAX2	 0.11052
P2RY4	 0.11052
OR5W2	 0.11052
OR2A7	 0.11052
OPTN	 0.11052
MYLK4	 0.11052
MTPAP	 0.11052
MT1HL1	 0.11052
MSC	 0.11052
MPP6	 0.11052
MINPP1	 0.11052
MAP2K5	 0.11052
MAGEC2	 0.11052
LIAS	 0.11052
KPNA1	 0.11052
KCNG2	 0.11052
IGSF11	 0.11052
IGF2BP2	 0.11052
IFIT2	 0.11052
IDH2	 0.11052
HMX2	 0.11052
GRIN2D	 0.11052
GMEB2	 0.11052
GLUD1	 0.11052
GJA1	 0.11052
GGNBP2	 0.11052
GALNT13	 0.11052
FUT9	 0.11052
FOXD4L5	 0.11052
FOSB	 0.11052
FGF10	 0.11052
FBXO5	 0.11052
FAM213A	 0.11052
ETV5	 0.11052
EHD2	 0.11052
DRD2	 0.11052
DIRC2	 0.11052
DCX	 0.11052
DCAF17	 0.11052
DACH2	 0.11052
CYP20A1	 0.11052
CTAGE6	 0.11052
CSNK1E	 0.11052
CCDC6	 0.11052
CACUL1	 0.11052
CACNB4	 0.11052
C1orf228	 0.11052
BTBD9	 0.11052
BTBD10	 0.11052
BICD1	 0.11052
ANGPTL2	 0.11052
ALDH6A1	 0.11052
ADRBK2	 0.11052
ACAP2	 0.11052
VPS13B	 0.10986
ZNF709	 0.109574
ZNF7	 0.109574
ZNF573	 0.109574
USP5	 0.109574
ST6GAL2	 0.109574
SLC9C2	 0.109574
SAFB	 0.109574
RB1CC1	 0.109574
PREP	 0.109574
POU4F2	 0.109574
PLEKHM1	 0.109574
PLA2G4A	 0.109574
PDE6C	 0.109574
PAF1	 0.109574
MMD2	 0.109574
MAP3K5	 0.109574
LZTR1	 0.109574
FAM104B	 0.109574
EPB41L5	 0.109574
EDAR	 0.109574
BTAF1	 0.109574
ANOS1	 0.109574
ADGRG2	 0.109574
FN1	 0.109242
ZNF609	 0.108657
ZFAT	 0.108657
WHSC1	 0.108657
ARID2	 0.108657
ALS2	 0.108657
GCN1	 0.106858
DSCAML1	 0.106858
TANC2	 0.104413
SALL4	 0.104413
RXFP2	 0.104413
PCDHA7	 0.104413
MCM6	 0.104413
KAT6A	 0.104413
EXOC4	 0.104413
ENAM	 0.104413
DIP2A	 0.104413
DOCK2	 0.104346
TCF20	 0.101696
ZNF184	 0.101361
ZMAT1	 0.101361
TRPV3	 0.101361
TBX3	 0.101361
SMARCAD1	 0.101361
SLC4A11	 0.101361
RNF19A	 0.101361
RASGEF1B	 0.101361
PPP1R12A	 0.101361
PPIG	 0.101361
PAXBP1	 0.101361
OR6N2	 0.101361
NSUN2	 0.101361
NR3C2	 0.101361
NKAPL	 0.101361
MORC2	 0.101361
MAF	 0.101361
LRRN1	 0.101361
KCNK10	 0.101361
GRN	 0.101361
GPR101	 0.101361
GNL3L	 0.101361
GMPS	 0.101361
FGG	 0.101361
FGD3	 0.101361
FAM73A	 0.101361
ENTPD7	 0.101361
DGKI	 0.101361
DDX42	 0.101361
COX10	 0.101361
CNTNAP1	 0.101361
CLCN3	 0.101361
CD300A	 0.101361
C12orf4	 0.101361
BEND7	 0.101361
ATP6V0A4	 0.101361
ASUN	 0.101361
ARSB	 0.101361
ANTXR1	 0.101361
ALG13	 0.101361
ADGRL1	 0.101361
ACTN2	 0.101361
ABLIM3	 0.101361
ZNF845	 0.0998017
SRCIN1	 0.0998017
RFC1	 0.0998017
NCOA1	 0.0998017
HECW2	 0.0998017
EIF2AK3	 0.0998017
COLEC12	 0.0998017
CLCA4	 0.0998017
CDH4	 0.0998017
BRINP1	 0.0998017
MYH2	 0.0988965
EP400	 0.0972863
CNTLN	 0.0959327
TMCO3	 0.0947699
TLN1	 0.0947699
SRGAP1	 0.0947699
PPIAL4G	 0.0947699
PKD2	 0.0947699
PCDHGB6	 0.0947699
PCDHGA5	 0.0947699
NCOA2	 0.0947699
MECOM	 0.0947699
LTN1	 0.0947699
LILRB3	 0.0947699
FSTL5	 0.0947699
FAM91A1	 0.0947699
FAM200B	 0.0947699
COL3A1	 0.0947699
CHRND	 0.0947699
CDH11	 0.0947699
BMP1	 0.0947699
SPATA31D1	 0.093463
CACHD1	 0.0927898
ZKSCAN5	 0.0917844
ZER1	 0.0917844
UST	 0.0917844
TMEM55A	 0.0917844
TGIF1	 0.0917844
TCF12	 0.0917844
SLC1A3	 0.0917844
SLC1A1	 0.0917844
RGS6	 0.0917844
RBM15B	 0.0917844
RAI2	 0.0917844
PSMD2	 0.0917844
PSMD1	 0.0917844
PLCZ1	 0.0917844
OR6N1	 0.0917844
OR5K3	 0.0917844
OR5B3	 0.0917844
OR51A4	 0.0917844
OFD1	 0.0917844
NUF2	 0.0917844
NPAS3	 0.0917844
NEFL	 0.0917844
MTDH	 0.0917844
MME	 0.0917844
MBD1	 0.0917844
KHDRBS2	 0.0917844
IMMT	 0.0917844
HSPA12A	 0.0917844
GPRASP1	 0.0917844
GP2	 0.0917844
EXOC1	 0.0917844
CWC27	 0.0917844
CPEB2	 0.0917844
CHAF1B	 0.0917844
CFAP77	 0.0917844
CENPP	 0.0917844
CDYL2	 0.0917844
CBFA2T2	 0.0917844
AVPR1A	 0.0917844
ASAP2	 0.0917844
AMY2A	 0.0917844
AMPD2	 0.0917844
ALDH1A2	 0.0917844
BIRC6	 0.0914258
ASTN1	 0.0914258
MUC2	 0.0907212
USP34	 0.0894503
TNRC6B	 0.0894503
PCDHA5	 0.0894503
KANSL1	 0.0894503
ZNF781	 0.0894137
ZNF704	 0.0894137
ZNF397	 0.0894137
ZMPSTE24	 0.0894137
ZFP82	 0.0894137
ZBTB2	 0.0894137
XRCC6	 0.0894137
VTCN1	 0.0894137
UGDH	 0.0894137
UBXN7	 0.0894137
UBA2	 0.0894137
TRAM1L1	 0.0894137
TRAM1	 0.0894137
TNFSF8	 0.0894137
TMEM165	 0.0894137
TFCP2	 0.0894137
SUZ12	 0.0894137
STK38	 0.0894137
SRPRA	 0.0894137
SRF	 0.0894137
SOX5	 0.0894137
SMARCD1	 0.0894137
SMAD1	 0.0894137
SLITRK4	 0.0894137
SLC25A28	 0.0894137
SLC25A14	 0.0894137
SLC1A2	 0.0894137
SFRP4	 0.0894137
SERPING1	 0.0894137
SERPINE2	 0.0894137
RUNX1	 0.0894137
RTP2	 0.0894137
RBPMS	 0.0894137
RBM18	 0.0894137
RAB34	 0.0894137
PTAR1	 0.0894137
PITPNC1	 0.0894137
PIH1D3	 0.0894137
PHF8	 0.0894137
PHF23	 0.0894137
PHF1	 0.0894137
PBDC1	 0.0894137
OTC	 0.0894137
OR6C74	 0.0894137
OPN5	 0.0894137
NT5C2	 0.0894137
NOXRED1	 0.0894137
NETO2	 0.0894137
NAA25	 0.0894137
MMAA	 0.0894137
MFSD14A	 0.0894137
MAPRE2	 0.0894137
MAP3K7	 0.0894137
MAP2K3	 0.0894137
LSMEM1	 0.0894137
LSAMP	 0.0894137
LHX5	 0.0894137
KPNA6	 0.0894137
KLHL8	 0.0894137
KLHL42	 0.0894137
KLF3	 0.0894137
KLC1	 0.0894137
KHDRBS3	 0.0894137
KCNMB2	 0.0894137
KCNC1	 0.0894137
KCNA6	 0.0894137
KAT8	 0.0894137
JUN	 0.0894137
IL15	 0.0894137
ICT1	 0.0894137
HTRA1	 0.0894137
HTR5A	 0.0894137
HS3ST4	 0.0894137
HS3ST2	 0.0894137
HOOK3	 0.0894137
HNRNPA3	 0.0894137
HMG20A	 0.0894137
HCN2	 0.0894137
H3F3C	 0.0894137
GPR12	 0.0894137
GDF11	 0.0894137
GCLC	 0.0894137
GAB3	 0.0894137
FOXL1	 0.0894137
FOXD4L6	 0.0894137
FMR1	 0.0894137
FIP1L1	 0.0894137
FH	 0.0894137
FEZF2	 0.0894137
FBXO11	 0.0894137
FAM133A	 0.0894137
ERP44	 0.0894137
DDC	 0.0894137
CYP19A1	 0.0894137
CTAGE15	 0.0894137
CRTAM	 0.0894137
CLVS1	 0.0894137
CHST1	 0.0894137
CELF3	 0.0894137
CDPF1	 0.0894137
CDK5R1	 0.0894137
CDK14	 0.0894137
CDC16	 0.0894137
CCR7	 0.0894137
CCDC160	 0.0894137
CARNMT1	 0.0894137
CADM3	 0.0894137
C4orf26	 0.0894137
ARMCX5	 0.0894137
ACTR1B	 0.0894137
TENM2	 0.0892976
ZNF667	 0.0892514
ZFP69B	 0.0892514
ZBED9	 0.0892514
UBE4B	 0.0892514
TKFC	 0.0892514
TBC1D8B	 0.0892514
SLC12A9	 0.0892514
SCUBE2	 0.0892514
PTK2	 0.0892514
PRR21	 0.0892514
PNISR	 0.0892514
PCDHGC4	 0.0892514
OR6P1	 0.0892514
OR6K2	 0.0892514
NHS	 0.0892514
NAP1L3	 0.0892514
MYOCD	 0.0892514
MEIOC	 0.0892514
MAP9	 0.0892514
HAL	 0.0892514
ECE2	 0.0892514
DPP8	 0.0892514
CHEK2	 0.0892514
AFAP1	 0.0892514
ADAMTS5	 0.0892514
HERC2	 0.0880728
SCN4A	 0.0870724
ABCA12	 0.0870724
RYR3	 0.0864834
SMG1	 0.0858943
SCAF11	 0.0858943
SALL1	 0.0858943
PER3	 0.0858943
CAMTA1	 0.0858943
ARFGEF2	 0.0858943
CSMD1	 0.085557
SPEN	 0.0847435
RYR1	 0.0836183
LRRIQ1	 0.0835651
ZBBX	 0.0831658
TAF2	 0.0831658
SRRM1	 0.0831658
SLC18A3	 0.0831658
RBM28	 0.0831658
POMGNT1	 0.0831658
PNMAL2	 0.0831658
PLCL1	 0.0831658
OR5D14	 0.0831658
NTN4	 0.0831658
NRDC	 0.0831658
NRCAM	 0.0831658
NCSTN	 0.0831658
KAT2B	 0.0831658
CDH1	 0.0831658
CCPG1	 0.0831658
CCDC102B	 0.0831658
C18orf8	 0.0831658
BACH2	 0.0831658
ATP13A3	 0.0831658
ARHGEF33	 0.0831658
DENND2C	 0.0823037
ZNF91	 0.0820994
JPH3	 0.0820994
ACIN1	 0.0820994
MIA3	 0.0819518
DNAH6	 0.0819518
ZNF773	 0.0804232
ZNF385A	 0.0804232
WIF1	 0.0804232
WDR55	 0.0804232
WAPL	 0.0804232
VSTM2A	 0.0804232
USP9Y	 0.0804232
UNC5A	 0.0804232
TTC39A	 0.0804232
TSPYL4	 0.0804232
TMEM52B	 0.0804232
TMEM168	 0.0804232
TLK2	 0.0804232
STT3B	 0.0804232
SPTLC3	 0.0804232
SPATA17	 0.0804232
SLC2A10	 0.0804232
SIRT4	 0.0804232
SESTD1	 0.0804232
SCYL2	 0.0804232
SCUBE3	 0.0804232
RGAG4	 0.0804232
RAVER2	 0.0804232
PRMT2	 0.0804232
PDE4D	 0.0804232
OSBPL10	 0.0804232
OR8H3	 0.0804232
OLFM3	 0.0804232
OCRL	 0.0804232
NUS1	 0.0804232
NTAN1	 0.0804232
NR4A2	 0.0804232
NPY2R	 0.0804232
NLGN1	 0.0804232
MYADM	 0.0804232
MVK	 0.0804232
MRPS31	 0.0804232
MIB1	 0.0804232
MARCH4	 0.0804232
MAP3K10	 0.0804232
LRR1	 0.0804232
LGR4	 0.0804232
LGALS9	 0.0804232
LARP4	 0.0804232
KLRK1	 0.0804232
IKZF4	 0.0804232
HNRNPM	 0.0804232
HELLS	 0.0804232
GPBP1L1	 0.0804232
GGA2	 0.0804232
GDF3	 0.0804232
GARS	 0.0804232
FGF5	 0.0804232
DENND6A	 0.0804232
CLMP	 0.0804232
CALCRL	 0.0804232
CA8	 0.0804232
ARSG	 0.0804232
ARHGAP6	 0.0804232
ANGPT1	 0.0804232
ADAM23	 0.0804232
SVIL	 0.0797449
PCDHA12	 0.0797449
ABCA1	 0.0797449
MUC6	 0.078223
UNC5C	 0.0780397
SMCHD1	 0.0780397
RABGAP1L	 0.0780397
PTPRM	 0.0780397
NAV1	 0.0780397
LRRCC1	 0.0780397
LCT	 0.0780397
IGSF9B	 0.0780397
HCFC1	 0.0780397
GNAS	 0.0780397
COL2A1	 0.0780397
ITPR3	 0.0770586
ARMC4	 0.0770586
ZNF727	 0.0764134
ZNF540	 0.0764134
ZNF513	 0.0764134
TTYH1	 0.0764134
TBC1D9	 0.0764134
TAOK3	 0.0764134
SOS1	 0.0764134
SLC2A3	 0.0764134
SETD5	 0.0764134
RIMBP3	 0.0764134
PTGFR	 0.0764134
PLXNC1	 0.0764134
OR5R1	 0.0764134
NOMO1	 0.0764134
MYH10	 0.0764134
LRRC41	 0.0764134
KNOP1	 0.0764134
KIAA1324L	 0.0764134
JPH4	 0.0764134
JAK2	 0.0764134
HSP90B1	 0.0764134
F13A1	 0.0764134
DZIP1	 0.0764134
DPP10	 0.0764134
CYLC1	 0.0764134
CKAP2	 0.0764134
CEP120	 0.0764134
CBX8	 0.0764134
ATP4A	 0.0764134
ANKRD45	 0.0764134
ACSS2	 0.0764134
SPTA1	 0.0745625
ANK1	 0.0742351
ZNF658	 0.0736858
ZNF45	 0.0736858
WDR66	 0.0736858
WDR33	 0.0736858
TTF1	 0.0736858
STK31	 0.0736858
PDGFRA	 0.0736858
PCDHB5	 0.0736858
PCDHA13	 0.0736858
FLT1	 0.0736858
EDC4	 0.0736858
DNER	 0.0736858
BRPF3	 0.0736858
ARHGAP5	 0.0736858
AFF3	 0.0736858
KIF2B	 0.0712639
ITSN2	 0.0712639
HCN4	 0.0712639
DIAPH3	 0.0712639
MXRA5	 0.0708979
FBN2	 0.0708979
FAM186A	 0.0708979
UBN2	 0.069004
TRAPPC10	 0.069004
SORCS1	 0.069004
SLC24A2	 0.069004
RAPGEF6	 0.069004
PARG	 0.069004
OXCT2	 0.069004
METTL13	 0.069004
MED12L	 0.069004
MAGI1	 0.069004
LIFR	 0.069004
IREB2	 0.069004
INO80	 0.069004
GPR149	 0.069004
DOCK11	 0.069004
CCDC144A	 0.069004
ADD2	 0.069004
ZSWIM2	 0.0688707
ZNF587	 0.0688707
ZC3H18	 0.0688707
WDR63	 0.0688707
VPS33A	 0.0688707
USP44	 0.0688707
TUBGCP5	 0.0688707
TRIM29	 0.0688707
TRIM22	 0.0688707
TRIM17	 0.0688707
TMC1	 0.0688707
TCAF2	 0.0688707
SRRT	 0.0688707
SPTY2D1	 0.0688707
SLC6A16	 0.0688707
SLC24A3	 0.0688707
SEMA3E	 0.0688707
PTCHD4	 0.0688707
PRRG3	 0.0688707
PAN3	 0.0688707
OR5F1	 0.0688707
ODF2	 0.0688707
NTRK2	 0.0688707
NMUR2	 0.0688707
MYO1B	 0.0688707
MFSD14B	 0.0688707
MAP4K3	 0.0688707
LRRFIP2	 0.0688707
LRRC4C	 0.0688707
LARP7	 0.0688707
KRT6B	 0.0688707
KDELC1	 0.0688707
KCNT2	 0.0688707
JADE2	 0.0688707
INTS2	 0.0688707
IL6ST	 0.0688707
IL4I1	 0.0688707
HCFC2	 0.0688707
FNBP4	 0.0688707
FMO5	 0.0688707
DPP4	 0.0688707
DLAT	 0.0688707
DCAF5	 0.0688707
CLNK	 0.0688707
CDH20	 0.0688707
BMPER	 0.0688707
BMP10	 0.0688707
BCAT1	 0.0688707
BCAP29	 0.0688707
ATP11B	 0.0688707
ANO8	 0.0688707
CACNA1G	 0.0681335
ZNF699	 0.0666525
ZNF680	 0.0666525
ZNF674	 0.0666525
ZNF586	 0.0666525
ZNF230	 0.0666525
WNT16	 0.0666525
UBXN4	 0.0666525
UBAP2L	 0.0666525
TPST2	 0.0666525
TPD52L3	 0.0666525
TIGD3	 0.0666525
TESPA1	 0.0666525
TBX4	 0.0666525
TAAR5	 0.0666525
STAT3	 0.0666525
SNAPC1	 0.0666525
SMUG1	 0.0666525
SMOX	 0.0666525
SLC9A7	 0.0666525
SLC5A2	 0.0666525
SLC25A3	 0.0666525
SLC13A4	 0.0666525
RPAP3	 0.0666525
RNF220	 0.0666525
RNF214	 0.0666525
RGS21	 0.0666525
RAF1	 0.0666525
PTH2R	 0.0666525
PTGS2	 0.0666525
PRSS35	 0.0666525
PPP3CB	 0.0666525
PPM1E	 0.0666525
PPM1A	 0.0666525
PPFIA3	 0.0666525
PLEKHA2	 0.0666525
PID1	 0.0666525
PHAX	 0.0666525
PARN	 0.0666525
PAPD5	 0.0666525
PAPD4	 0.0666525
OR4F21	 0.0666525
OR13C5	 0.0666525
NANOS2	 0.0666525
MOS	 0.0666525
MORC4	 0.0666525
MMP26	 0.0666525
MLLT3	 0.0666525
MAT2B	 0.0666525
MAPKAPK5	 0.0666525
LTBR	 0.0666525
KLHL7	 0.0666525
KCNK2	 0.0666525
ITK	 0.0666525
IHH	 0.0666525
HNRNPA1	 0.0666525
HIPK1	 0.0666525
HECTD2	 0.0666525
HACE1	 0.0666525
GSTM5	 0.0666525
GSTM3	 0.0666525
GNPAT	 0.0666525
GK5	 0.0666525
FMR1NB	 0.0666525
FBXO34	 0.0666525
FBLN7	 0.0666525
ERG	 0.0666525
ENO1	 0.0666525
EHD3	 0.0666525
EBF1	 0.0666525
DLG4	 0.0666525
DARS2	 0.0666525
CXorf23	 0.0666525
CSPG5	 0.0666525
COPB1	 0.0666525
CLK4	 0.0666525
CIART	 0.0666525
CHRNA5	 0.0666525
CHRDL1	 0.0666525
CDYL	 0.0666525
CDR2	 0.0666525
CDADC1	 0.0666525
CCNL1	 0.0666525
CASP2	 0.0666525
CADM2	 0.0666525
BBS7	 0.0666525
ARNTL	 0.0666525
ARHGEF2	 0.0666525
AP1M2	 0.0666525
ALDH8A1	 0.0666525
ALDH1A1	 0.0666525
AK5	 0.0666525
ADAP2	 0.0666525
ACTN1	 0.0666525
ZNF831	 0.0666006
TRIO	 0.0666006
RELN	 0.0661048
ZNF28	 0.0648316
SLIT2	 0.0648316
SIPA1L1	 0.0648316
KDR	 0.0648316
ITIH6	 0.0648316
FER1L5	 0.0648316
ADCY9	 0.0648316
ZNF354C	 0.063956
VCAM1	 0.063956
USP33	 0.063956
SH3PXD2A	 0.063956
RBPJL	 0.063956
PTPRU	 0.063956
PROS1	 0.063956
PHKA2	 0.063956
PCDHB4	 0.063956
PCDHB1	 0.063956
PCDH12	 0.063956
GRIK4	 0.063956
DPY19L2	 0.063956
DIS3L2	 0.063956
DHX38	 0.063956
DAB2	 0.063956
AP3B1	 0.063956
AMOTL1	 0.063956
ANK3	 0.061951
TRPM7	 0.0613444
TRAK1	 0.0613444
SCN11A	 0.0613444
BTBD7	 0.0613444
AKAP12	 0.0613444
ZNF789	 0.0603845
ZNF44	 0.0603845
ZNF382	 0.0603845
ZNF345	 0.0603845
ZNF282	 0.0603845
ZNF20	 0.0603845
