#Gene	 Score
IZUMO1R	 0.0804232
ITGB8	 0.0804232
IMMT	 0.0804232
GARS	 0.0804232
GAD1	 0.0804232
FGF10	 0.0804232
ESRP1	 0.0804232
DZIP1	 0.0804232
DGKA	 0.0804232
DAO	 0.0804232
CMTR1	 0.0804232
CHSY1	 0.0804232
CHRM3	 0.0804232
CHN1	 0.0804232
CAPN6	 0.0804232
BPIFB6	 0.0804232
BCL11A	 0.0804232
ATXN3	 0.0804232
ATP2B3	 0.0804232
ARPC1A	 0.0804232
ARHGAP42	 0.0804232
ANKRD44	 0.0804232
ALDH1A2	 0.0804232
ACLY	 0.0804232
ABCG1	 0.0804232
RFX7	 0.0780397
POLR1A	 0.0780397
PLXNA1	 0.0780397
BAZ2B	 0.0780397
ADAMTS16	 0.0780397
ACACA	 0.0780397
ZXDA	 0.0764134
ZNF727	 0.0764134
ZNF626	 0.0764134
ZNF445	 0.0764134
ZBBX	 0.0764134
VIT	 0.0764134
TRPC7	 0.0764134
TRIM42	 0.0764134
TLR9	 0.0764134
TLL1	 0.0764134
SLC4A8	 0.0764134
SCAPER	 0.0764134
RBM15	 0.0764134
ODF2	 0.0764134
GOLGA1	 0.0764134
FKBP9	 0.0764134
FAM35A	 0.0764134
F10	 0.0764134
ESR1	 0.0764134
DNER	 0.0764134
CFAP69	 0.0764134
ADGRG2	 0.0764134
ADAM29	 0.0764134
ABI3BP	 0.0764134
ABCC9	 0.0764134
WDFY3	 0.0742351
PCDHA12	 0.0742351
DSEL	 0.0742351
VEPH1	 0.0736858
POSTN	 0.0736858
PCDHGA6	 0.0736858
KRT31	 0.0736858
KIF21A	 0.0736858
KIF1A	 0.0736858
IRS4	 0.0736858
GRID2	 0.0736858
FRMPD3	 0.0736858
DPP10	 0.0736858
ADAMTS1	 0.0736858
SCN11A	 0.0712639
PLXNA4	 0.0708979
HERC2	 0.0705382
ZSWIM8	 0.069004
ZNF521	 0.069004
SAMD9L	 0.069004
PCDHGA3	 0.069004
PCDHB1	 0.069004
PCDHA7	 0.069004
NYAP2	 0.069004
MED12L	 0.069004
DENND4B	 0.069004
ZNF227	 0.0688707
ZMYM4	 0.0688707
ZMAT1	 0.0688707
ZFP69B	 0.0688707
WDR63	 0.0688707
USP28	 0.0688707
UBXN11	 0.0688707
TMTC3	 0.0688707
RETSAT	 0.0688707
PRKCQ	 0.0688707
PLXNC1	 0.0688707
PLCZ1	 0.0688707
PLCL1	 0.0688707
OR5R1	 0.0688707
MYT1	 0.0688707
MRGPRX3	 0.0688707
LOC81691	 0.0688707
KLHL25	 0.0688707
KCNQ4	 0.0688707
KCNH3	 0.0688707
ISLR2	 0.0688707
INTS6	 0.0688707
HHIP	 0.0688707
HGF	 0.0688707
GIMAP8	 0.0688707
GALNTL5	 0.0688707
ETV6	 0.0688707
ELMO1	 0.0688707
ELAVL4	 0.0688707
EIF5B	 0.0688707
DPYS	 0.0688707
DCLK3	 0.0688707
CDH7	 0.0688707
ALDH8A1	 0.0688707
ZNF711	 0.0666525
ZBTB32	 0.0666525
YTHDC1	 0.0666525
TFAP2C	 0.0666525
TACR3	 0.0666525
SYT2	 0.0666525
SV2A	 0.0666525
STK3	 0.0666525
SLC5A6	 0.0666525
SLC30A8	 0.0666525
SARS	 0.0666525
RPA1	 0.0666525
RNF180	 0.0666525
RAVER2	 0.0666525
RARB	 0.0666525
RAD21	 0.0666525
RAB11FIP2	 0.0666525
R3HDM2	 0.0666525
PTGER3	 0.0666525
PTEN	 0.0666525
PRSS35	 0.0666525
PRKCA	 0.0666525
PRAMEF18	 0.0666525
PLEK	 0.0666525
PCDHGC5	 0.0666525
PAH	 0.0666525
OPRD1	 0.0666525
NUS1	 0.0666525
NR5A1	 0.0666525
NAA35	 0.0666525
MYC	 0.0666525
MTHFD2L	 0.0666525
MPRIP	 0.0666525
MEX3B	 0.0666525
MARCH6	 0.0666525
LRRTM3	 0.0666525
LDB1	 0.0666525
KLF8	 0.0666525
IQSEC2	 0.0666525
INPP4A	 0.0666525
ILF3	 0.0666525
HNRNPCL2	 0.0666525
GSTM5	 0.0666525
GRIPAP1	 0.0666525
GRIN2B	 0.0666525
GPR61	 0.0666525
GABRG3	 0.0666525
GABBR2	 0.0666525
GABBR1	 0.0666525
GAB1	 0.0666525
FGG	 0.0666525
FGF5	 0.0666525
FAM153A	 0.0666525
EYA4	 0.0666525
EXT1	 0.0666525
EXOC3	 0.0666525
ETV5	 0.0666525
ETV1	 0.0666525
ETFDH	 0.0666525
DDX17	 0.0666525
DCDC1	 0.0666525
CYP17A1	 0.0666525
CTSC	 0.0666525
CPNE4	 0.0666525
CLCN5	 0.0666525
CEP85L	 0.0666525
CD58	 0.0666525
CD200R1L	 0.0666525
C12orf42	 0.0666525
C11orf57	 0.0666525
ANKRD13A	 0.0666525
AKR1B1	 0.0666525
ACVR2B	 0.0666525
ACTL7B	 0.0666525
ACTL6B	 0.0666525
PTPRS	 0.0666006
PSG1	 0.0648316
PCDHB7	 0.0648316
N4BP2L2	 0.0648316
CNTN6	 0.0648316
FN1	 0.0643174
ZSWIM5	 0.063956
ZNF354B	 0.063956
ZCCHC11	 0.063956
UNC13A	 0.063956
SIN3B	 0.063956
NOX4	 0.063956
MBD5	 0.063956
LIFR	 0.063956
HECW2	 0.063956
DPYD	 0.063956
COL2A1	 0.063956
CDH12	 0.063956
TGFBR2	 0.0613444
GPR158	 0.0613444
ABCC1	 0.0613444
POTEE	 0.0612096
ZNF680	 0.0603845
ZFP37	 0.0603845
ZBTB33	 0.0603845
WDR3	 0.0603845
WASL	 0.0603845
USP26	 0.0603845
UBE3B	 0.0603845
TUBGCP4	 0.0603845
TRIM50	 0.0603845
TPD52L2	 0.0603845
TFAP2D	 0.0603845
SPP1	 0.0603845
SPINK5	 0.0603845
SOBP	 0.0603845
SLC2A4	 0.0603845
SLC13A3	 0.0603845
SLA	 0.0603845
SERPINE3	 0.0603845
RASA3	 0.0603845
RALYL	 0.0603845
PFKFB2	 0.0603845
PCDH20	 0.0603845
PBRM1	 0.0603845
OR52R1	 0.0603845
METTL2B	 0.0603845
MAGEE1	 0.0603845
LRRC4B	 0.0603845
LPO	 0.0603845
LCP2	 0.0603845
LAMP2	 0.0603845
KLHL6	 0.0603845
KDM6A	 0.0603845
KCNQ2	 0.0603845
IKZF1	 0.0603845
IBTK	 0.0603845
HTR5A	 0.0603845
HSP90B1	 0.0603845
GDF3	 0.0603845
GABRA6	 0.0603845
FSCB	 0.0603845
DNM3	 0.0603845
DDX58	 0.0603845
CIB3	 0.0603845
CHD3	 0.0603845
C8orf34	 0.0603845
C10orf120	 0.0603845
BRPF3	 0.0603845
ATG4D	 0.0603845
ADAR	 0.0603845
DSCAML1	 0.0594562
COL5A1	 0.0594562
WDR33	 0.0584985
STAG3	 0.0584985
SPG20	 0.0584985
RGSL1	 0.0584985
POLR3A	 0.0584985
MYH10	 0.0584985
ITGAM	 0.0584985
EIF2AK3	 0.0584985
CDC42BPA	 0.0584985
BTBD11	 0.0584985
ATXN7L1	 0.0584985
ATP7A	 0.0584985
ACTL9	 0.0584985
RYR1	 0.0582945
XRN1	 0.0576575
SEMA5A	 0.0576575
PCDHA13	 0.0576575
FAM179B	 0.0576575
FAM135B	 0.0576575
EML5	 0.0576575
DLGAP2	 0.0576575
CORIN	 0.0576575
ABCB1	 0.0576575
ZNF397	 0.0575682
ZBTB2	 0.0575682
WDR26	 0.0575682
VGLL1	 0.0575682
UST	 0.0575682
UBTF	 0.0575682
UBE2Q1	 0.0575682
TRAM1L1	 0.0575682
TOMM70A	 0.0575682
TMPRSS11B	 0.0575682
TMEM163	 0.0575682
THRA	 0.0575682
THEM5	 0.0575682
TGFB2	 0.0575682
TBL1XR1	 0.0575682
TBC1D20	 0.0575682
ST8SIA3	 0.0575682
SRP72	 0.0575682
SP9	 0.0575682
SOX2	 0.0575682
SMUG1	 0.0575682
SLC9A6	 0.0575682
SLC23A2	 0.0575682
SESN3	 0.0575682
SEPT6	 0.0575682
SCAI	 0.0575682
RUNX3	 0.0575682
RNPEPL1	 0.0575682
RIBC1	 0.0575682
RHOXF2B	 0.0575682
REEP3	 0.0575682
RBM39	 0.0575682
PTAR1	 0.0575682
PRMT8	 0.0575682
PPP2R5E	 0.0575682
PPP1R16B	 0.0575682
PLAG1	 0.0575682
PKNOX1	 0.0575682
PITPNC1	 0.0575682
PHF13	 0.0575682
PGM2L1	 0.0575682
PFDN4	 0.0575682
PEX5L	 0.0575682
PCYT1B	 0.0575682
PCGF1	 0.0575682
PBX1	 0.0575682
PAQR9	 0.0575682
PABPC4	 0.0575682
P2RY10	 0.0575682
OR2T5	 0.0575682
OGT	 0.0575682
NOXRED1	 0.0575682
NKX6-2	 0.0575682
NCK2	 0.0575682
NAT8L	 0.0575682
MYF5	 0.0575682
MT1HL1	 0.0575682
MSRB3	 0.0575682
MSANTD4	 0.0575682
MPPED2	 0.0575682
MPPED1	 0.0575682
MNX1	 0.0575682
MLLT3	 0.0575682
MCTS1	 0.0575682
MCRS1	 0.0575682
MBTD1	 0.0575682
MB21D1	 0.0575682
MAU2	 0.0575682
MAPRE2	 0.0575682
LHX5	 0.0575682
LHFPL3	 0.0575682
KPNA4	 0.0575682
KCNJ2	 0.0575682
KBTBD4	 0.0575682
IL26	 0.0575682
IGSF11	 0.0575682
HNRNPK	 0.0575682
HMX2	 0.0575682
HIST1H2BK	 0.0575682
HESX1	 0.0575682
GTF3A	 0.0575682
GPR174	 0.0575682
GPHN	 0.0575682
GOPC	 0.0575682
GLRA2	 0.0575682
GJD2	 0.0575682
GJA1	 0.0575682
GCK	 0.0575682
GAS2	 0.0575682
FAM49A	 0.0575682
FAM46B	 0.0575682
FAM46A	 0.0575682
FAM104B	 0.0575682
EVL	 0.0575682
ESRRG	 0.0575682
EIF4G2	 0.0575682
EDNRA	 0.0575682
DLG4	 0.0575682
DKK1	 0.0575682
DHX40	 0.0575682
DERL2	 0.0575682
DDX41	 0.0575682
DCX	 0.0575682
CTPS2	 0.0575682
CSNK1G3	 0.0575682
CSNK1D	 0.0575682
CS	 0.0575682
CMTM3	 0.0575682
CLMP	 0.0575682
CLDN8	 0.0575682
CHMP3	 0.0575682
CDKL5	 0.0575682
CD70	 0.0575682
CD27	 0.0575682
CCSAP	 0.0575682
CCR7	 0.0575682
CCM2L	 0.0575682
CCDC103	 0.0575682
CCAR1	 0.0575682
CBLN2	 0.0575682
BHLHE22	 0.0575682
ATP2B1	 0.0575682
ATL1	 0.0575682
ASB11	 0.0575682
ARL8B	 0.0575682
ARL2BP	 0.0575682
ARHGEF9	 0.0575682
AP1G1	 0.0575682
AMMECR1L	 0.0575682
ACVR2A	 0.0575682
ACVR1	 0.0575682
ACSL4	 0.0575682
UNC80	 0.0568669
RP1	 0.054164
ATM	 0.0538582
ZNF91	 0.0537555
THSD7B	 0.0537555
SAMD9	 0.0537555
NOS3	 0.0537555
MYRIP	 0.0537555
KDR	 0.0537555
HEATR4	 0.0537555
DIP2A	 0.0537555
CLSTN2	 0.0537555
ZNF354C	 0.052584
TRPV4	 0.052584
TECRL	 0.052584
SIGLEC8	 0.052584
PCDHAC2	 0.052584
NCKAP1L	 0.052584
MDM1	 0.052584
LRRC4C	 0.052584
KDM7A	 0.052584
IKZF2	 0.052584
GRID1	 0.052584
DVL2	 0.052584
CNTN4	 0.052584
CNTN1	 0.052584
CHRND	 0.052584
CDK12	 0.052584
CDH17	 0.052584
BRD8	 0.052584
ABCC5	 0.052584
IGSF3	 0.0518562
CNTN5	 0.0513414
ZNF248	 0.0507685
ZBTB40	 0.0507685
WHSC1	 0.0507685
TUB	 0.0507685
TTC29	 0.0507685
TRIM29	 0.0507685
TRAFD1	 0.0507685
TOX	 0.0507685
TLR7	 0.0507685
SRSF4	 0.0507685
SMYD1	 0.0507685
SMAD9	 0.0507685
SLC2A13	 0.0507685
SLC1A2	 0.0507685
SH2D3C	 0.0507685
SCHIP1	 0.0507685
SAFB	 0.0507685
RIMS3	 0.0507685
RCBTB2	 0.0507685
RARS2	 0.0507685
PRKD1	 0.0507685
POGK	 0.0507685
PHKA1	 0.0507685
PFKFB1	 0.0507685
ORC2	 0.0507685
OR4M2	 0.0507685
OR2AK2	 0.0507685
NPR2	 0.0507685
NELL2	 0.0507685
MYADM	 0.0507685
MPP2	 0.0507685
MARCH4	 0.0507685
LRRC49	 0.0507685
KRTAP4-3	 0.0507685
KRR1	 0.0507685
KLHL34	 0.0507685
KDM2B	 0.0507685
KCNA10	 0.0507685
ITGAL	 0.0507685
IRF8	 0.0507685
INSR	 0.0507685
HS2ST1	 0.0507685
HLA-A	 0.0507685
HHLA1	 0.0507685
GSTM3	 0.0507685
GPSM2	 0.0507685
GPR141	 0.0507685
FUBP3	 0.0507685
FOXN3	 0.0507685
FBXL4	 0.0507685
FAM21A	 0.0507685
EPHA7	 0.0507685
DHODH	 0.0507685
CAND1	 0.0507685
ATP2C1	 0.0507685
ARL13B	 0.0507685
ARHGAP15	 0.0507685
ACSM1	 0.0507685
ACKR3	 0.0507685
ABI3	 0.0507685
SPTA1	 0.0502457
UBR4	 0.0497833
MXRA5	 0.0497833
TPRX1	 0.0496223
SIPA1L1	 0.0496223
RABGAP1L	 0.0496223
PRKD3	 0.0496223
PCF11	 0.0496223
PCDHGA11	 0.0496223
PARP14	 0.0496223
LRRC16B	 0.0496223
FAM184A	 0.0496223
ENAM	 0.0496223
DPP3	 0.0496223
COL1A2	 0.0496223
ARHGAP32	 0.0496223
ZNF880	 0.049523
ZNF793	 0.049523
ZNF776	 0.049523
ZNF75D	 0.049523
ZNF668	 0.049523
ZNF567	 0.049523
ZNF442	 0.049523
ZIC3	 0.049523
XRCC6	 0.049523
VMP1	 0.049523
VAC14	 0.049523
USP11	 0.049523
UBXN4	 0.049523
TRIM2	 0.049523
TRABD2A	 0.049523
TIGD3	 0.049523
TDRP	 0.049523
TARBP2	 0.049523
TAF8	 0.049523
STAU1	 0.049523
SPRY3	 0.049523
SPOCK3	 0.049523
SPACA7	 0.049523
SMPD2	 0.049523
SMG9	 0.049523
SLC9C2	 0.049523
SLC25A3	 0.049523
SLC13A4	 0.049523
SIN3A	 0.049523
SHTN1	 0.049523
SFXN2	 0.049523
SF3B3	 0.049523
SESN2	 0.049523
SERPING1	 0.049523
SATB2	 0.049523
SAP130	 0.049523
RSBN1	 0.049523
RNF144A	 0.049523
RGS21	 0.049523
RCC2	 0.049523
RBM5	 0.049523
RASSF2	 0.049523
RASGRP2	 0.049523
RAI2	 0.049523
RAB34	 0.049523
PSMD2	 0.049523
PRPF6	 0.049523
PRMT2	 0.049523
PPP5C	 0.049523
PIGK	 0.049523
PGD	 0.049523
PCID2	 0.049523
PBX2	 0.049523
PADI6	 0.049523
PABPC5	 0.049523
P2RY13	 0.049523
OSCP1	 0.049523
OR8H3	 0.049523
OR51A7	 0.049523
OPRK1	 0.049523
OLFM3	 0.049523
NR2C2	 0.049523
NLGN1	 0.049523
NKAP	 0.049523
NAPEPLD	 0.049523
MYLK4	 0.049523
MPP1	 0.049523
MID2	 0.049523
METTL6	 0.049523
MEIS2	 0.049523
MATR3	 0.049523
MAEA	 0.049523
LIM2	 0.049523
LGALS4	 0.049523
KCNC2	 0.049523
IKZF4	 0.049523
IGF2BP2	 0.049523
ICK	 0.049523
HTR1A	 0.049523
HTATSF1	 0.049523
HNRNPH1	 0.049523
GTF2E2	 0.049523
GPAT4	 0.049523
GOLGA6A	 0.049523
GNRHR	 0.049523
GATA3	 0.049523
GAB3	 0.049523
G3BP2	 0.049523
FSCN1	 0.049523
FOXL1	 0.049523
FOSB	 0.049523
FNBP4	 0.049523
FEZ1	 0.049523
FBL	 0.049523
FAM173B	 0.049523
ERP44	 0.049523
EPHB3	 0.049523
EIF4B	 0.049523
EBF3	 0.049523
DUSP4	 0.049523
DDX6	 0.049523
CYP46A1	 0.049523
CYP20A1	 0.049523
CTBP1	 0.049523
CSNK1G2	 0.049523
CSH1	 0.049523
CPSF7	 0.049523
CPSF2	 0.049523
COPB1	 0.049523
CNOT4	 0.049523
CNOT11	 0.049523
CLTC	 0.049523
CH25H	 0.049523
CDC40	 0.049523
CCDC6	 0.049523
CALR3	 0.049523
CACNG1	 0.049523
CABP1	 0.049523
CA8	 0.049523
C9orf64	 0.049523
BRD3	 0.049523
BBOX1	 0.049523
BARHL1	 0.049523
ATAT1	 0.049523
ARSG	 0.049523
ARMCX5	 0.049523
ARFIP1	 0.049523
AK5	 0.049523
ACTL6A	 0.049523
ZNF831	 0.0483929
TET1	 0.0483929
GIGYF2	 0.0483929
ADGRL2	 0.0483929
MYH8	 0.0476366
FAM186A	 0.0476366
COL12A1	 0.0468207
ZMYM5	 0.0461624
VN1R2	 0.0461624
VCAM1	 0.0461624
USP43	 0.0461624
TBK1	 0.0461624
SLC35G5	 0.0461624
SLC26A3	 0.0461624
SERPINB2	 0.0461624
SCUBE3	 0.0461624
RFTN1	 0.0461624
PPIG	 0.0461624
POLR3B	 0.0461624
NIM1K	 0.0461624
MTMR4	 0.0461624
LRRN1	 0.0461624
LRRC37A	 0.0461624
LEPR	 0.0461624
KRT1	 0.0461624
KCNT2	 0.0461624
ITK	 0.0461624
INPPL1	 0.0461624
HNRNPUL1	 0.0461624
HKR1	 0.0461624
HIPK2	 0.0461624
HDAC6	 0.0461624
GRK6	 0.0461624
GFPT2	 0.0461624
DNAJB7	 0.0461624
DDX42	 0.0461624
CNTNAP1	 0.0461624
CNKSR3	 0.0461624
ARFGEF1	 0.0461624
ANOS1	 0.0461624
AMPD2	 0.0461624
ACAP1	 0.0461624
AACS	 0.0461624
CSMD1	 0.0458996
HECTD4	 0.0454137
HHIPL2	 0.0453127
CPS1	 0.0453127
SYCP2L	 0.0452425
ST18	 0.0452425
SPATS2	 0.0452425
SMC4	 0.0452425
PDGFRA	 0.0452425
MAP3K4	 0.0452425
MAGI1	 0.0452425
LILRB3	 0.0452425
GALNT7	 0.0452425
FER1L5	 0.0452425
EPRS	 0.0452425
CPED1	 0.0452425
ATP6V0A4	 0.0452425
AFAP1	 0.0452425
UNC79	 0.0420952
DOCK7	 0.0420952
CNTNAP5	 0.0420952
CD163	 0.0420952
CACNA1G	 0.0420952
FBN2	 0.041774
TRPM3	 0.0407292
FRYL	 0.0407292
SPECC1	 0.0406019
RB1CC1	 0.0406019
PTPRC	 0.0406019
PLCB1	 0.0406019
PCDHGA7	 0.0406019
NRCAM	 0.0406019
DNMT3B	 0.0406019
CAD	 0.0406019
BUB1	 0.0406019
ANKIB1	 0.0406019
SPATA31D1	 0.0399916
ZNF682	 0.0398118
ZNF671	 0.0398118
ZNF578	 0.0398118
ZNF326	 0.0398118
ZDHHC1	 0.0398118
WSB2	 0.0398118
WAC	 0.0398118
VSTM2B	 0.0398118
TTLL9	 0.0398118
TNKS2	 0.0398118
TMPRSS11A	 0.0398118
TBC1D10C	 0.0398118
TAF2	 0.0398118
ST7	 0.0398118
ST3GAL3	 0.0398118
SRRT	 0.0398118
SRGAP1	 0.0398118
SRCIN1	 0.0398118
SPTLC3	 0.0398118
SPAG9	 0.0398118
SPAG6	 0.0398118
SNX7	 0.0398118
SLITRK3	 0.0398118
SLC37A1	 0.0398118
SLC35E2	 0.0398118
SLC23A1	 0.0398118
SLC1A3	 0.0398118
RPS6KA1	 0.0398118
RPIA	 0.0398118
RBM27	 0.0398118
RBM12	 0.0398118
PTPN9	 0.0398118
PREP	 0.0398118
PRAMEF6	 0.0398118
PIK3CB	 0.0398118
PHF20L1	 0.0398118
PEX5	 0.0398118
PDGFD	 0.0398118
PAXBP1	 0.0398118
PATL2	 0.0398118
PARPBP	 0.0398118
PARD6G	 0.0398118
PAF1	 0.0398118
OTOA	 0.0398118
OR5I1	 0.0398118
OR5B3	 0.0398118
OR5AP2	 0.0398118
OR51A4	 0.0398118
OR2W1	 0.0398118
OR10C1	 0.0398118
NT5C3A	 0.0398118
NR5A2	 0.0398118
MYBL1	 0.0398118
MLLT6	 0.0398118
MKLN1	 0.0398118
MFSD2A	 0.0398118
METTL3	 0.0398118
MC3R	 0.0398118
MAPKAPK5	 0.0398118
LSAMP	 0.0398118
LRRC23	 0.0398118
LIMA1	 0.0398118
LILRA5	 0.0398118
KLHL32	 0.0398118
KIF3C	 0.0398118
KDM1B	 0.0398118
KBTBD3	 0.0398118
IRF2	 0.0398118
IPO13	 0.0398118
IDH2	 0.0398118
HSD17B3	 0.0398118
HNRNPDL	 0.0398118
HECTD2	 0.0398118
GIT1	 0.0398118
GDPD2	 0.0398118
FZD10	 0.0398118
FGF19	 0.0398118
FGF14	 0.0398118
FARSA	 0.0398118
ERF	 0.0398118
ERCC6L	 0.0398118
EHD3	 0.0398118
DSCC1	 0.0398118
DMBX1	 0.0398118
DGKI	 0.0398118
DGKB	 0.0398118
DACH2	 0.0398118
CYBB	 0.0398118
CMIP	 0.0398118
CLDN18	 0.0398118
CHERP	 0.0398118
CDH20	 0.0398118
CCDC93	 0.0398118
CCDC160	 0.0398118
CASR	 0.0398118
CASQ2	 0.0398118
C1orf100	 0.0398118
C15orf59	 0.0398118
BEND5	 0.0398118
BCKDK	 0.0398118
ARMC8	 0.0398118
ARAF	 0.0398118
ANTXR1	 0.0398118
ANP32E	 0.0398118
ADAM23	 0.0398118
ABR	 0.0398118
ABCG4	 0.0398118
ZNF587	 0.0391867
ZNF529	 0.0391867
ZNF304	 0.0391867
ZNF235	 0.0391867
ZNF184	 0.0391867
XBP1	 0.0391867
WNK3	 0.0391867
WDR36	 0.0391867
TRIM67	 0.0391867
TRIM26	 0.0391867
TOX2	 0.0391867
SPERT	 0.0391867
SPATA16	 0.0391867
SPAG11B	 0.0391867
SLCO4C1	 0.0391867
SLCO2B1	 0.0391867
SLC4A11	 0.0391867
SLC10A2	 0.0391867
RNF20	 0.0391867
RABGGTA	 0.0391867
PRKCSH	 0.0391867
PPP4R4	 0.0391867
POM121L12	 0.0391867
POGZ	 0.0391867
PNMAL2	 0.0391867
PLCG1	 0.0391867
PIWIL1	 0.0391867
PHC1	 0.0391867
OXR1	 0.0391867
OR2B2	 0.0391867
OR10A3	 0.0391867
NPEPPS	 0.0391867
NEMF	 0.0391867
NDST2	 0.0391867
MORC3	 0.0391867
METTL13	 0.0391867
MELK	 0.0391867
MAP9	 0.0391867
MAG	 0.0391867
KRT4	 0.0391867
KLHL1	 0.0391867
KCTD19	 0.0391867
KCNJ5	 0.0391867
IPO8	 0.0391867
IL4I1	 0.0391867
IL1R1	 0.0391867
ICAM5	 0.0391867
GRN	 0.0391867
GABRE	 0.0391867
FRMPD4	 0.0391867
FBLN7	 0.0391867
ELF1	 0.0391867
EHD2	 0.0391867
EGR2	 0.0391867
EDC4	 0.0391867
DCAF5	 0.0391867
COX10	 0.0391867
CNGA2	 0.0391867
CHST5	 0.0391867
CERS3	 0.0391867
CBX8	 0.0391867
C6orf118	 0.0391867
BMPER	 0.0391867
BCAS3	 0.0391867
BBS2	 0.0391867
BACH1	 0.0391867
ARHGAP25	 0.0391867
ANKS1B	 0.0391867
ANKRD20A4	 0.0391867
AGBL4	 0.0391867
SMCHD1	 0.0387361
SHANK1	 0.0387361
RXFP3	 0.0387361
PCDHGA2	 0.0387361
NELL1	 0.0387361
NEFH	 0.0387361
CYP2A6	 0.0387361
COL4A1	 0.0387361
ADAMTS3	 0.0387361
MYH9	 0.0382636
MYH2	 0.0382636
TECTA	 0.0381575
SPEN	 0.0365367
MYH3	 0.0362709
ABCA1	 0.0362709
WDR17	 0.035714
LRRIQ1	 0.035714
KALRN	 0.035714
ARHGAP31	 0.035714
ZNF804A	 0.035691
TSHR	 0.035691
TMEM168	 0.035691
TAS2R30	 0.035691
SV2C	 0.035691
SEMA3A	 0.035691
RICTOR	 0.035691
RBM44	 0.035691
PITPNM3	 0.035691
NRROS	 0.035691
NOMO1	 0.035691
MTTP	 0.035691
L3MBTL4	 0.035691
KCNH2	 0.035691
ITGB7	 0.035691
HAL	 0.035691
FKBP6	 0.035691
FCHO2	 0.035691
EIF4ENIF1	 0.035691
CHST10	 0.035691
CEP78	 0.035691
CEP120	 0.035691
CEL	 0.035691
CDRT1	 0.035691
BTAF1	 0.035691
AMER1	 0.035691
USP24	 0.0352327
PCDHB5	 0.0352327
MCC	 0.0352327
LENG8	 0.0352327
CSF3R	 0.0352327
CHRD	 0.0352327
CHGB	 0.0352327
BCR	 0.0352327
ADAMTS2	 0.0352327
ADAM21	 0.0352327
ADAM12	 0.0352327
SACS	 0.0350908
ITPR3	 0.0343315
TPO	 0.0330801
SLC24A2	 0.0330801
CTTNBP2	 0.0330801
CNTNAP3	 0.0330801
ASTN1	 0.0330801
ZNF614	 0.0316273
ZNF597	 0.0316273
ZNF540	 0.0316273
ZNF502	 0.0316273
ZNF45	 0.0316273
ZNF37A	 0.0316273
ZNF25	 0.0316273
ZNF180	 0.0316273
ZIK1	 0.0316273
TRPC4AP	 0.0316273
TMPRSS2	 0.0316273
TM9SF1	 0.0316273
SRL	 0.0316273
SPOPL	 0.0316273
SPAST	 0.0316273
SPARC	 0.0316273
SLC6A16	 0.0316273
SLC28A2	 0.0316273
SLC24A3	 0.0316273
SGMS2	 0.0316273
SEMA6A	 0.0316273
SDPR	 0.0316273
RBPJL	 0.0316273
RBMXL2	 0.0316273
RASGRP3	 0.0316273
RAPGEF4	 0.0316273
RAPGEF1	 0.0316273
PXN	 0.0316273
PTGFR	 0.0316273
PSMD1	 0.0316273
PRDM4	 0.0316273
PPP1R12A	 0.0316273
PLA2G4A	 0.0316273
PIK3CD	 0.0316273
PDE6C	 0.0316273
PACSIN2	 0.0316273
OSBPL9	 0.0316273
OR4A16	 0.0316273
OR2T2	 0.0316273
OR2L2	 0.0316273
OR2L13	 0.0316273
NEFL	 0.0316273
NDC80	 0.0316273
NCOA7	 0.0316273
NCAM2	 0.0316273
NAP1L3	 0.0316273
MTHFD1	 0.0316273
MMP9	 0.0316273
MITF	 0.0316273
LMBRD1	 0.0316273
LARGE	 0.0316273
KIAA0196	 0.0316273
KDM4A	 0.0316273
HVCN1	 0.0316273
GPR50	 0.0316273
GLP2R	 0.0316273
GLG1	 0.0316273
GAN	 0.0316273
GAD2	 0.0316273
FOXP2	 0.0316273
F9	 0.0316273
DNAJC3	 0.0316273
COPB2	 0.0316273
COL4A3BP	 0.0316273
CHST2	 0.0316273
CERKL	 0.0316273
CASD1	 0.0316273
C19orf44	 0.0316273
BICD2	 0.0316273
BCAT1	 0.0316273
APBB1	 0.0316273
ANKRD52	 0.0316273
AGBL5	 0.0316273
ACE2	 0.0316273
ZFP28	 0.0315855
WDR7	 0.0315855
VAV3	 0.0315855
UNC5C	 0.0315855
TTC14	 0.0315855
RANBP6	 0.0315855
PNPLA8	 0.0315855
PCDHGB3	 0.0315855
OSMR	 0.0315855
LRRIQ3	 0.0315855
ENTPD3	 0.0315855
DAB2	 0.0315855
COL4A3	 0.0315855
CLEC16A	 0.0315855
CALD1	 0.0315855
C1orf101	 0.0315855
ATAD5	 0.0315855
ANKRD36B	 0.0315855
TENM4	 0.0305419
ZYG11A	 0.0305089
ZNF34	 0.0305089
TRAK2	 0.0305089
TGFBR3	 0.0305089
TBC1D9	 0.0305089
TBC1D8B	 0.0305089
SSTR4	 0.0305089
SOS1	 0.0305089
SLC12A6	 0.0305089
SIRT1	 0.0305089
SEMG1	 0.0305089
SEMA4C	 0.0305089
SCAF8	 0.0305089
RPTOR	 0.0305089
RHBG	 0.0305089
RASGRF1	 0.0305089
PTK2	 0.0305089
PBXIP1	 0.0305089
NHSL2	 0.0305089
NCOA1	 0.0305089
MMP24	 0.0305089
MFSD14B	 0.0305089
ITGA5	 0.0305089
GRM8	 0.0305089
FAM73A	 0.0305089
F8	 0.0305089
CRISPLD1	 0.0305089
