#Gene	 Score
ZUFSP	 0
ZSWIM8	 0
ZSWIM6	 0
ZSWIM5	 0
ZSCAN5B	 0
ZSCAN5A	 0
ZSCAN32	 0
ZSCAN29	 0
ZSCAN25	 0
ZSCAN22	 0
ZSCAN21	 0
ZSCAN20	 0
ZSCAN18	 0
ZSCAN12	 0
ZSCAN10	 0
ZSCAN1	 0
ZPLD1	 0
ZP3	 0
ZP2	 0
ZP1	 0
ZNRF4	 0
ZNRF3	 0
ZNHIT1	 0
ZNF99	 0
ZNF93	 0
ZNF92	 0
ZNF90	 0
ZNF880	 0
ZNF879	 0
ZNF860	 0
ZNF853	 0
ZNF850	 0
ZNF846	 0
ZNF845	 0
ZNF844	 0
ZNF830	 0
ZNF816	 0
ZNF812	 0
ZNF805	 0
ZNF800	 0
ZNF799	 0
ZNF792	 0
ZNF791	 0
ZNF790	 0
ZNF79	 0
ZNF786	 0
ZNF783	 0
ZNF780B	 0
ZNF780A	 0
ZNF777	 0
ZNF775	 0
ZNF773	 0
ZNF770	 0
ZNF77	 0
ZNF765	 0
ZNF764	 0
ZNF761	 0
ZNF76	 0
ZNF737	 0
ZNF735	 0
ZNF732	 0
ZNF730	 0
ZNF729	 0
ZNF728	 0
ZNF727	 0
ZNF726	 0
ZNF711	 0
ZNF710	 0
ZNF707	 0
ZNF704	 0
ZNF700	 0
ZNF7	 0
ZNF697	 0
ZNF696	 0
ZNF692	 0
ZNF689	 0
ZNF688	 0
ZNF683	 0
ZNF681	 0
ZNF677	 0
ZNF676	 0
ZNF675	 0
ZNF672	 0
ZNF669	 0
ZNF655	 0
ZNF652	 0
ZNF649	 0
ZNF648	 0
ZNF645	 0
ZNF641	 0
ZNF629	 0
ZNF628	 0
ZNF625	 0
ZNF616	 0
ZNF615	 0
ZNF606	 0
ZNF600	 0
ZNF599	 0
ZNF594	 0
ZNF587B	 0
ZNF587	 0
ZNF585A	 0
ZNF582	 0
ZNF578	 0
ZNF573	 0
ZNF572	 0
ZNF571	 0
ZNF567	 0
ZNF563	 0
ZNF562	 0
ZNF561	 0
ZNF559	 0
ZNF558	 0
ZNF556	 0
ZNF555	 0
ZNF552	 0
ZNF546	 0
ZNF544	 0
ZNF534	 0
ZNF529	 0
ZNF527	 0
ZNF526	 0
ZNF517	 0
ZNF514	 0
ZNF513	 0
ZNF512	 0
ZNF510	 0
ZNF503	 0
ZNF502	 0
ZNF500	 0
ZNF497	 0
ZNF493	 0
ZNF491	 0
ZNF490	 0
ZNF488	 0
ZNF486	 0
ZNF484	 0
ZNF480	 0
ZNF48	 0
ZNF471	 0
ZNF467	 0
ZNF461	 0
ZNF45	 0
ZNF445	 0
ZNF443	 0
ZNF442	 0
ZNF441	 0
ZNF44	 0
ZNF438	 0
ZNF433	 0
ZNF430	 0
ZNF43	 0
ZNF429	 0
ZNF419	 0
ZNF418	 0
ZNF416	 0
ZNF415	 0
ZNF414	 0
ZNF41	 0
ZNF408	 0
ZNF398	 0
ZNF397	 0
ZNF394	 0
ZNF391	 0
ZNF385D	 0
ZNF385A	 0
ZNF384	 0
ZNF365	 0
ZNF358	 0
ZNF354C	 0
ZNF354B	 0
ZNF35	 0
ZNF347	 0
ZNF345	 0
ZNF343	 0
ZNF34	 0
ZNF337	 0
ZNF329	 0
ZNF326	 0
ZNF322	 0
ZNF320	 0
ZNF316	 0
ZNF311	 0
ZNF30	 0
ZNF3	 0
ZNF296	 0
ZNF286B	 0
ZNF286A	 0
ZNF285	 0
ZNF283	 0
ZNF282	 0
ZNF280D	 0
ZNF280C	 0
ZNF280A	 0
ZNF277	 0
ZNF276	 0
ZNF273	 0
ZNF268	 0
ZNF266	 0
ZNF263	 0
ZNF256	 0
ZNF254	 0
ZNF253	 0
ZNF250	 0
ZNF248	 0
ZNF234	 0
ZNF233	 0
ZNF230	 0
ZNF229	 0
ZNF227	 0
ZNF225	 0
ZNF224	 0
ZNF221	 0
ZNF219	 0
ZNF215	 0
ZNF214	 0
ZNF213	 0
ZNF212	 0
ZNF202	 0
ZNF2	 0
ZNF197	 0
ZNF195	 0
ZNF19	 0
ZNF189	 0
ZNF185	 0
ZNF184	 0
ZNF177	 0
ZNF175	 0
ZNF169	 0
ZNF157	 0
ZNF155	 0
ZNF148	 0
ZNF143	 0
ZNF142	 0
ZNF141	 0
ZNF14	 0
ZNF135	 0
ZNF133	 0
ZNF12	 0
ZNF114	 0
ZNF112	 0
ZNF107	 0
ZMYND15	 0
ZMYND11	 0
ZMYM1	 0
ZMPSTE24	 0
ZMAT2	 0
ZKSCAN8	 0
ZKSCAN7	 0
ZKSCAN4	 0
ZKSCAN1	 0
ZIK1	 0
ZIC4	 0
ZIC2	 0
ZHX3	 0
ZHX2	 0
ZHX1	 0
ZGPAT	 0
ZFYVE19	 0
ZFP90	 0
ZFP69B	 0
ZFP69	 0
ZFP37	 0
ZFP36L2	 0
ZFP28	 0
ZFP1	 0
ZFHX2	 0
ZFAND4	 0
ZEB1	 0
ZDHHC9	 0
ZDHHC7	 0
ZDHHC3	 0
ZDHHC2	 0
ZDHHC18	 0
ZDHHC17	 0
ZDHHC14	 0
ZDHHC13	 0
ZDHHC12	 0
ZCWPW2	 0
ZCWPW1	 0
ZCCHC24	 0
ZCCHC14	 0
ZC3HC1	 0
ZC3H7B	 0
ZC3H7A	 0
ZC3H15	 0
ZC3H14	 0
ZC3H12A	 0
ZBTB9	 0
ZBTB8B	 0
ZBTB8A	 0
ZBTB5	 0
ZBTB49	 0
ZBTB47	 0
ZBTB45	 0
ZBTB43	 0
ZBTB41	 0
ZBTB40	 0
ZBTB34	 0
ZBTB32	 0
ZBTB22	 0
ZBTB20	 0
ZBTB2	 0
ZBTB18	 0
ZBTB12	 0
ZBTB11	 0
ZBTB10	 0
ZBP1	 0
ZBED8	 0
ZBED6	 0
ZAK	 0
ZADH2	 0
YY1AP1	 0
YWHAG	 0
YTHDF2	 0
YTHDF1	 0
YTHDC1	 0
YOD1	 0
YARS2	 0
YAP1	 0
XYLT2	 0
XYLB	 0
XRN2	 0
XRN1	 0
XRCC5	 0
XRCC3	 0
XRCC1	 0
XPR1	 0
XPO7	 0
XPNPEP2	 0
XPNPEP1	 0
XPC	 0
XKRX	 0
XKR5	 0
XKR4	 0
WWP2	 0
WWP1	 0
WTIP	 0
WTH3DI	 0
WT1	 0
WSCD1	 0
WSB2	 0
WSB1	 0
WRNIP1	 0
WRN	 0
WRB	 0
WRAP53	 0
WNT9B	 0
WNT9A	 0
WNT8B	 0
WNT8A	 0
WNT7B	 0
WNT5B	 0
WNT4	 0
WNT3	 0
WNT11	 0
WNK4	 0
WLS	 0
WISP2	 0
WISP1	 0
WIPI1	 0
WIPF2	 0
WFIKKN1	 0
WEE1	 0
WDYHV1	 0
WDTC1	 0
WDSUB1	 0
WDR97	 0
WDR93	 0
WDR91	 0
WDR86	 0
WDR78	 0
WDR77	 0
WDR76	 0
WDR75	 0
WDR72	 0
WDR70	 0
WDR60	 0
WDR55	 0
WDR5	 0
WDR49	 0
WDR48	 0
WDR47	 0
WDR43	 0
WDR41	 0
WDR36	 0
WDR35	 0
WDR34	 0
WDR33	 0
WDR26	 0
WDR25	 0
WDR20	 0
WDR18	 0
WDR1	 0
WBP4	 0
WBP1	 0
WASF2	 0
WARS	 0
WAPL	 0
VWDE	 0
VWA7	 0
VWA5A	 0
VWA3B	 0
VSX2	 0
VSTM2L	 0
VSTM1	 0
VSIG4	 0
VSIG10L	 0
VSIG1	 0
VRTN	 0
VRK3	 0
VPS54	 0
VPS51	 0
VPS50	 0
VPS4A	 0
VPS41	 0
VPS39	 0
VPS37C	 0
VPS37A	 0
VPS36	 0
VPS35	 0
VPS33B	 0
VPS33A	 0
VPS16	 0
VPRBP	 0
VNN3	 0
VIT	 0
VIPR2	 0
VIPR1	 0
VILL	 0
VIL1	 0
VGLL4	 0
VGLL2	 0
VGF	 0
VEGFC	 0
VEGFA	 0
VDR	 0
VCP	 0
VCL	 0
VAV2	 0
VAT1	 0
VASP	 0
VASN	 0
VASH1	 0
VARS2	 0
VARS	 0
VANGL2	 0
VANGL1	 0
UVSSA	 0
UVRAG	 0
UTS2R	 0
UTP6	 0
UTP4	 0
UTP15	 0
UTP14C	 0
UTP14A	 0
UTP11L	 0
UTF1	 0
UST	 0
USP6NL	 0
USP6	 0
USP54	 0
USP53	 0
USP5	 0
USP45	 0
USP40	 0
USP39	 0
USP38	 0
USP33	 0
USP30	 0
USP29	 0
USP28	 0
USP21	 0
USP19	 0
USP17L7	 0
USP17L1	 0
USP16	 0
USP15	 0
USP14	 0
USP13	 0
USP1	 0
USH1G	 0
URGCP	 0
URB2	 0
UQCC1	 0
UPP1	 0
UPK3B	 0
UPK1A	 0
UPB1	 0
UNK	 0
UNC5A	 0
UNC45A	 0
UMOD	 0
ULK3	 0
ULK2	 0
UHMK1	 0
UGT8	 0
UGT3A1	 0
UGT2B28	 0
UGT2B10	 0
UGT2A3	 0
UGT1A9	 0
UGT1A8	 0
UGT1A6	 0
UGT1A5	 0
UGT1A4	 0
UGT1A1	 0
UFSP2	 0
UCP3	 0
UCKL1	 0
UBXN7	 0
UBXN6	 0
UBXN4	 0
UBXN11	 0
UBTF	 0
UBR1	 0
UBQLN4	 0
UBQLN3	 0
UBQLN1	 0
UBOX5	 0
UBN1	 0
UBL7	 0
UBIAD1	 0
UBE4A	 0
UBE2U	 0
UBE2Q2	 0
UBE2Q1	 0
UBE2O	 0
UBE2J1	 0
UBE2I	 0
UBB	 0
UBASH3B	 0
UBAP2L	 0
UBAP1L	 0
UBAC1	 0
UBA7	 0
UBA6	 0
UBA3	 0
UBA2	 0
UAP1L1	 0
UACA	 0
U2SURP	 0
U2AF2	 0
U2AF1	 0
TYSND1	 0
TYRP1	 0
TYMP	 0
TYK2	 0
TXNRD2	 0
TXNIP	 0
TXNDC11	 0
TXLNB	 0
TXLNA	 0
TXK	 0
TWF2	 0
TVP23A	 0
TUSC5	 0
TUSC3	 0
TULP2	 0
TUFT1	 0
TUBGCP3	 0
TUBG1	 0
TUBE1	 0
TUBB6	 0
TUBB4B	 0
TUBB2A	 0
TUBB	 0
TUBAL3	 0
TUBA4A	 0
TUBA1C	 0
TUBA1B	 0
TUB	 0
TTYH3	 0
TTYH2	 0
TTYH1	 0
TTPAL	 0
TTLL7	 0
TTLL6	 0
TTLL5	 0
TTLL10	 0
TTF2	 0
TTF1	 0
TTC9C	 0
TTC8	 0
TTC6	 0
TTC5	 0
TTC39B	 0
TTC39A	 0
TTC38	 0
TTC37	 0
TTC31	 0
TTC30B	 0
TTC27	 0
TTC26	 0
TTC23	 0
TTC21B	 0
TTC17	 0
TTC14	 0
TSTA3	 0
TSSK6	 0
TSSK3	 0
TSR1	 0
TSPYL5	 0
TSPYL2	 0
TSPAN9	 0
TSPAN4	 0
TSPAN32	 0
TSPAN2	 0
TSPAN18	 0
TSPAN17	 0
TSPAN14	 0
TSPAN11	 0
TSNAXIP1	 0
TSNARE1	 0
TSKU	 0
TSGA13	 0
TSEN54	 0
TSEN34	 0
TSC22D2	 0
TSC22D1	 0
TRPV3	 0
TRPV2	 0
TRPC6	 0
TRPC5	 0
TROAP	 0
TRMT61B	 0
TRMT61A	 0
TRMT6	 0
TRMT44	 0
TRMT1L	 0
TRMT1	 0
TRIP4	 0
TRIP10	 0
TRIML2	 0
TRIML1	 0
TRIM72	 0
TRIM66	 0
TRIM65	 0
TRIM63	 0
TRIM62	 0
TRIM58	 0
TRIM56	 0
TRIM55	 0
TRIM50	 0
TRIM47	 0
TRIM41	 0
TRIM36	 0
TRIM35	 0
TRIM32	 0
TRIM3	 0
TRIM28	 0
TRIM27	 0
TRIM26	 0
TRIM25	 0
TRIM24	 0
TRIM22	 0
TRIM16L	 0
TRIM16	 0
TRIM15	 0
TRIM11	 0
TRIM10	 0
TRIB2	 0
TRIB1	 0
TREX2	 0
TREML1	 0
TREM1	 0
TRAPPC12	 0
TRAPPC11	 0
TRAP1	 0
TRAM2	 0
TRAK2	 0
TRAFD1	 0
TRAF7	 0
TRAF3IP1	 0
TRAF3	 0
TRAF2	 0
TRAF1	 0
TRABD2B	 0
TRABD	 0
TPST2	 0
TPST1	 0
TPSG1	 0
TPSD1	 0
TPSAB1	 0
TPRX1	 0
TPRN	 0
TPPP	 0
TPP1	 0
TPM4	 0
TPM1	 0
TPGS2	 0
TPD52L3	 0
TPBG	 0
TP73	 0
TP53TG5	 0
TP53INP1	 0
TP53I3	 0
TP53I11	 0
TP53BP2	 0
TP53	 0
TOX3	 0
TOR3A	 0
TOR1AIP2	 0
TOR1A	 0
TOPORS	 0
TOP2A	 0
TONSL	 0
TOMM70A	 0
TOMM40L	 0
TOMM34	 0
TOM1L2	 0
TOM1	 0
TOLLIP	 0
TOE1	 0
TNS4	 0
TNS2	 0
TNRC6A	 0
TNPO2	 0
TNPO1	 0
TNNT3	 0
TNNI3K	 0
TNNI2	 0
TNKS2	 0
TNK1	 0
TNIP3	 0
TNIP2	 0
TNFSF9	 0
TNFSF14	 0
TNFSF10	 0
TNFRSF4	 0
TNFRSF1B	 0
TNFRSF19	 0
TNFRSF18	 0
TNFRSF11B	 0
TNFRSF10A	 0
TNFAIP8L2	 0
TNFAIP3	 0
TNFAIP2	 0
TNFAIP1	 0
TMTC4	 0
TMTC2	 0
TMPRSS7	 0
TMPRSS6	 0
TMPRSS3	 0
TMPRSS13	 0
TMPRSS11F	 0
TMPRSS11B	 0
TMPO	 0
TMOD4	 0
TMOD1	 0
TMIGD2	 0
TMF1	 0
TMEM8C	 0
TMEM8B	 0
TMEM8A	 0
TMEM87B	 0
TMEM87A	 0
TMEM86A	 0
TMEM82	 0
TMEM80	 0
TMEM74	 0
TMEM72	 0
TMEM67	 0
TMEM62	 0
TMEM59	 0
TMEM55A	 0
TMEM54	 0
TMEM53	 0
TMEM5	 0
TMEM44	 0
TMEM39B	 0
TMEM38B	 0
TMEM266	 0
TMEM260	 0
TMEM259	 0
TMEM255B	 0
TMEM25	 0
TMEM246	 0
TMEM245	 0
TMEM237	 0
TMEM232	 0
TMEM231	 0
TMEM225	 0
TMEM217	 0
TMEM215	 0
TMEM209	 0
TMEM206	 0
TMEM204	 0
TMEM201	 0
TMEM200C	 0
TMEM200B	 0
TMEM200A	 0
TMEM184A	 0
TMEM181	 0
TMEM179	 0
TMEM176B	 0
TMEM175	 0
TMEM174	 0
TMEM173	 0
TMEM170B	 0
TMEM170A	 0
TMEM168	 0
TMEM163	 0
TMEM161B	 0
TMEM161A	 0
TMEM151A	 0
TMEM145	 0
TMEM143	 0
TMEM140	 0
TMEM129	 0
TMEM128	 0
TMEM125	 0
TMEM120B	 0
TMEM115	 0
TMEM108	 0
TMEM106C	 0
TMEM104	 0
TMED7-TICAM2	 0
TMCC3	 0
TMCC1	 0
TMC8	 0
TMC7	 0
TMC2	 0
TMBIM1	 0
TM9SF4	 0
TM9SF3	 0
TM9SF1	 0
TM7SF2	 0
TM6SF2	 0
TLX3	 0
TLR7	 0
TLR6	 0
TLR5	 0
TLR4	 0
TLR3	 0
TLR2	 0
TLR10	 0
TLR1	 0
TLE3	 0
TKTL1	 0
TKT	 0
TKFC	 0
TJP3	 0
TJAP1	 0
TINAGL1	 0
TIMM50	 0
TIMM44	 0
TIMM10B	 0
TIMELESS	 0
TIGD5	 0
TICRR	 0
TIA1	 0
THUMPD2	 0
THRB	 0
THRAP3	 0
THOC2	 0
THNSL1	 0
THEM6	 0
THEG	 0
THBS1	 0
THBD	 0
THAP9	 0
THAP7	 0
THAP4	 0
THAP11	 0
TGS1	 0
TGOLN2	 0
TGM7	 0
TGM4	 0
TGM3	 0
TGM1	 0
TGFBR2	 0
TGFBR1	 0
TGFB3	 0
TGFB2	 0
TFR2	 0
TFF2	 0
TFEB	 0
TFDP3	 0
TFDP1	 0
TFCP2L1	 0
TFB1M	 0
TFAP4	 0
TEX29	 0
TEX13B	 0
TESPA1	 0
TESK2	 0
TERT	 0
TEPP	 0
TEKT5	 0
TEKT4	 0
TEK	 0
TECTB	 0
TEC	 0
TEAD4	 0
TEAD3	 0
TDRP	 0
TDRD6	 0
TDRD15	 0
TDRD10	 0
TDP1	 0
TDG	 0
TCTN3	 0
TCTN2	 0
TCTN1	 0
TCTE1	 0
TCP11	 0
TCP10	 0
TCN2	 0
TCIRG1	 0
TCHHL1	 0
TCFL5	 0
TCF7	 0
TCF4	 0
TCF3	 0
TCF12	 0
TCERG1L	 0
TCEB3	 0
TCEA2	 0
TCAF1	 0
TC2N	 0
TBXAS1	 0
TBX6	 0
TBX4	 0
TBX3	 0
TBX20	 0
TBX2	 0
TBX1	 0
TBRG4	 0
TBRG1	 0
TBL3	 0
TBKBP1	 0
TBK1	 0
TBCK	 0
TBCEL	 0
TBCCD1	 0
TBC1D7	 0
TBC1D32	 0
TBC1D2B	 0
TBC1D24	 0
TBC1D23	 0
TBC1D22A	 0
TBC1D17	 0
TBC1D15	 0
TBC1D14	 0
TBC1D10C	 0
TBATA	 0
TAX1BP1	 0
TATDN2	 0
TATDN1	 0
TAT	 0
TASP1	 0
TAS2R7	 0
TAS2R3	 0
TAS2R20	 0
TAS2R1	 0
TAS1R1	 0
TARSL2	 0
TARS	 0
TARM1	 0
TARDBP	 0
TARBP2	 0
TARBP1	 0
TAPT1	 0
TAPBP	 0
TAP1	 0
TAOK3	 0
TAL1	 0
TAF6L	 0
TAF5L	 0
TAF5	 0
TAF4B	 0
TAF3	 0
TAF15	 0
TAF1	 0
TADA3	 0
TADA1	 0
TACR1	 0
TAB2	 0
TAB1	 0
TAAR8	 0
TAAR5	 0
SYVN1	 0
SYT9	 0
SYT7	 0
SYT6	 0
SYT5	 0
SYT3	 0
SYT2	 0
SYT14	 0
SYT13	 0
SYNRG	 0
SYNPR	 0
SYNGR4	 0
SYNGR2	 0
SYNGR1	 0
SYNE4	 0
SYNE3	 0
SYNDIG1	 0
SYN1	 0
SYK	 0
SYDE2	 0
SWT1	 0
SV2C	 0
SV2A	 0
SUV39H1	 0
SUSD6	 0
SUSD2	 0
SUSD1	 0
SURF6	 0
SURF4	 0
SUPV3L1	 0
SUPT5H	 0
SUPT3H	 0
SUPT20HL2	 0
SUPT16H	 0
SUOX	 0
SUN5	 0
SUN2	 0
SUMO3	 0
SULT1A2	 0
SUGP1	 0
SUGCT	 0
SUFU	 0
SUCO	 0
SUCLG2	 0
SUCLA2	 0
STYK1	 0
STXBP3	 0
STXBP2	 0
STXBP1	 0
STX3	 0
STX11	 0
STS	 0
STRN4	 0
STRN3	 0
STRN	 0
STRIP2	 0
STRIP1	 0
STRBP	 0
STRAP	 0
STRADB	 0
STRA6	 0
STPG1	 0
STOX1	 0
STON2	 0
STON1-GTF2A1L	 0
STOML3	 0
STOML2	 0
STK40	 0
STK39	 0
STK38	 0
STK32C	 0
STK32A	 0
STK25	 0
STK24	 0
STK16	 0
STK11IP	 0
STK10	 0
STIP1	 0
STEAP1B	 0
STAU1	 0
STAT6	 0
STAT4	 0
STAT2	 0
STARD9	 0
STARD8	 0
STARD7	 0
STARD3	 0
STARD10	 0
STAM	 0
ST8SIA6	 0
ST8SIA4	 0
ST8SIA3	 0
ST7L	 0
ST6GALNAC4	 0
ST6GALNAC1	 0
ST3GAL3	 0
SSX2IP	 0
SSUH2	 0
SSTR5	 0
SSTR1	 0
SSH3	 0
SSH2	 0
SSFA2	 0
SSC4D	 0
SSBP4	 0
SRSF4	 0
SRSF11	 0
SRRM4	 0
SRRM1	 0
SRRD	 0
SRPX2	 0
SRPRA	 0
SRPK3	 0
SRP72	 0
SRP68	 0
SRMS	 0
SRM	 0
SRL	 0
SRGAP1	 0
SRFBP1	 0
SREK1	 0
SREBF1	 0
SRBD1	 0
SQSTM1	 0
SQRDL	 0
SQLE	 0
SPTLC3	 0
SPTLC2	 0
SPSB3	 0
SPRY3	 0
SPRR2F	 0
SPPL2C	 0
SPON2	 0
SPOCK3	 0
SPOCK2	 0
SPOCK1	 0
SPOCD1	 0
SPNS3	 0
SPNS2	 0
SPNS1	 0
SPN	 0
SPIRE2	 0
SPINT1	 0
SPINK5	 0
SPIB	 0
SPHK2	 0
SPHK1	 0
SPG7	 0
SPERT	 0
SPEF2	 0
SPECC1L	 0
SPDL1	 0
SPDEF	 0
SPATS1	 0
SPATC1L	 0
SPATC1	 0
SPATA5L1	 0
SPATA5	 0
SPATA32	 0
SPATA31D4	 0
SPATA31A6	 0
SPATA2L	 0
SPATA22	 0
SPATA21	 0
SPATA2	 0
SPATA17	 0
SPARCL1	 0
SPARC	 0
SPAG8	 0
SPAG6	 0
SPACA7	 0
SP9	 0
SP8	 0
SP4	 0
SP2	 0
SP100	 0
SOX9	 0
SOX6	 0
SOX3	 0
SOX17	 0
SOWAHC	 0
SOWAHA	 0
SOSTDC1	 0
SOS1	 0
SORT1	 0
SORD	 0
SORBS3	 0
SORBS1	 0
SOHLH1	 0
SOGA1	 0
SOCS6	 0
SNX8	 0
SNX7	 0
SNX4	 0
SNX32	 0
SNX30	 0
SNX2	 0
SNX19	 0
SNX17	 0
SNX15	 0
SNX14	 0
SNX1	 0
SNW1	 0
SNUPN	 0
SNTA1	 0
SNRPN	 0
SNRPA	 0
SNRNP48	 0
SNRK	 0
SNPH	 0
SNF8	 0
SND1	 0
SNAP47	 0
SNAI3	 0
SMYD5	 0
SMYD3	 0
SMURF2	 0
SMTNL2	 0
SMTNL1	 0
SMTN	 0
SMPDL3B	 0
SMPD4	 0
SMPD3	 0
SMPD1	 0
SMOC2	 0
SMOC1	 0
SMG9	 0
SMG8	 0
SMG7	 0
SMCR8	 0
SMCO2	 0
SMC4	 0
SMARCE1	 0
SMARCD3	 0
SMARCD2	 0
SMARCD1	 0
SMARCC1	 0
SMARCAL1	 0
SMARCAD1	 0
SMAD9	 0
SMAD6	 0
SLX4IP	 0
SLTM	 0
SLMAP	 0
SLITRK2	 0
SLITRK1	 0
SLFN12L	 0
SLFN11	 0
SLF2	 0
SLF1	 0
SLCO4C1	 0
SLCO4A1	 0
SLCO3A1	 0
SLCO2A1	 0
SLCO1C1	 0
SLCO1B7	 0
SLCO1B3	 0
SLCO1B1	 0
SLC9C1	 0
SLC9B2	 0
SLC9B1	 0
SLC9A9	 0
SLC9A7	 0
SLC9A4	 0
SLC9A3R1	 0
SLC9A2	 0
SLC8B1	 0
SLC7A8	 0
SLC7A4	 0
SLC7A2	 0
SLC7A13	 0
SLC7A11	 0
SLC7A10	 0
SLC6A9	 0
SLC6A8	 0
SLC6A6	 0
SLC6A3	 0
SLC6A14	 0
SLC6A1	 0
SLC5A9	 0
SLC5A8	 0
SLC5A7	 0
SLC5A6	 0
SLC5A5	 0
SLC5A3	 0
SLC5A1	 0
SLC52A3	 0
SLC52A2	 0
SLC51A	 0
SLC4A9	 0
SLC4A7	 0
SLC4A1AP	 0
SLC47A2	 0
SLC46A3	 0
SLC46A2	 0
SLC45A3	 0
SLC45A2	 0
SLC44A5	 0
SLC44A4	 0
SLC44A2	 0
SLC44A1	 0
SLC43A1	 0
SLC39A6	 0
SLC39A5	 0
SLC39A4	 0
SLC39A14	 0
SLC39A11	 0
SLC39A10	 0
SLC39A1	 0
SLC38A9	 0
SLC38A8	 0
SLC38A5	 0
SLC38A3	 0
SLC37A2	 0
SLC37A1	 0
SLC36A4	 0
SLC36A1	 0
SLC35G5	 0
SLC35G4	 0
SLC35G2	 0
SLC35F4	 0
SLC35F2	 0
SLC35E3	 0
SLC35E1	 0
SLC35C2	 0
SLC35C1	 0
SLC35B4	 0
SLC35B3	 0
SLC35B1	 0
SLC35A4	 0
SLC33A1	 0
SLC30A6	 0
SLC30A5	 0
SLC30A3	 0
SLC30A1	 0
SLC2A7	 0
SLC2A6	 0
SLC2A4	 0
SLC2A2	 0
SLC2A13	 0
SLC2A12	 0
SLC2A11	 0
SLC2A1	 0
SLC29A3	 0
SLC29A2	 0
SLC28A3	 0
SLC28A2	 0
SLC27A5	 0
SLC27A4	 0
SLC27A3	 0
SLC27A2	 0
SLC27A1	 0
SLC26A8	 0
SLC26A7	 0
SLC26A6	 0
SLC26A5	 0
SLC26A4	 0
SLC26A2	 0
SLC26A11	 0
SLC26A10	 0
SLC25A6	 0
SLC25A47	 0
SLC25A41	 0
SLC25A36	 0
SLC25A33	 0
SLC25A3	 0
SLC25A29	 0
SLC25A28	 0
SLC25A23	 0
SLC25A13	 0
SLC25A12	 0
SLC25A10	 0
SLC24A4	 0
SLC24A3	 0
SLC23A1	 0
SLC22A6	 0
SLC22A5	 0
SLC22A4	 0
SLC22A3	 0
SLC22A24	 0
SLC22A23	 0
SLC22A18	 0
SLC22A17	 0
SLC22A16	 0
SLC22A13	 0
SLC22A11	 0
SLC22A10	 0
SLC22A1	 0
SLC20A2	 0
SLC20A1	 0
SLC1A6	 0
SLC1A5	 0
SLC1A4	 0
SLC1A3	 0
SLC1A2	 0
SLC19A2	 0
SLC19A1	 0
SLC18A3	 0
SLC17A5	 0
SLC17A4	 0
SLC16A7	 0
SLC16A6	 0
SLC16A5	 0
SLC16A3	 0
SLC16A14	 0
SLC16A11	 0
SLC16A10	 0
SLC15A4	 0
SLC15A2	 0
SLC13A4	 0
SLC12A6	 0
SLAIN2	 0
SKP2	 0
SKIV2L2	 0
SKIV2L	 0
SKIDA1	 0
SIX6	 0
SIX5	 0
SIX4	 0
SIX2	 0
SIVA1	 0
SIRT7	 0
SIRT6	 0
SIRT3	 0
SIRT2	 0
SIRT1	 0
SIRPG	 0
SIRPB1	 0
SIRPA	 0
SIMC1	 0
SIL1	 0
SIKE1	 0
SIK3	 0
SIGLEC8	 0
SIGLEC7	 0
SIGLEC5	 0
SIGLEC15	 0
SIGLEC14	 0
SIGLEC12	 0
SIGLEC10	 0
SIGIRR	 0
SIAH2	 0
SHPK	 0
SHOX2	 0
SHOX	 0
SHISA6	 0
SHISA5	 0
SHCBP1	 0
SHC4	 0
SHC2	 0
SHC1	 0
SHBG	 0
SHARPIN	 0
SH3YL1	 0
SH3RF2	 0
SH3PXD2B	 0
SH3GLB2	 0
SH3GL2	 0
SH3GL1	 0
SH3BP5L	 0
SH3BP5	 0
SH3BP4	 0
SH3BP1	 0
SH2D7	 0
SH2D5	 0
SH2D4B	 0
SH2D3C	 0
SH2D3A	 0
SH2B3	 0
SGTB	 0
SGSM3	 0
SGSH	 0
SGPL1	 0
SGOL2	 0
SGMS2	 0
SGMS1	 0
SGK3	 0
SGK1	 0
SGIP1	 0
SGF29	 0
SGCD	 0
SGCA	 0
SFXN2	 0
SFXN1	 0
SFTPD	 0
SFTPA2	 0
SFTA3	 0
SFPQ	 0
SF3B4	 0
SF3B1	 0
SF3A2	 0
SEZ6L2	 0
SEZ6	 0
SETMAR	 0
SETD5	 0
SETD3	 0
SESN3	 0
SERPINF1	 0
SERPINE3	 0
SERPIND1	 0
SERPINB6	 0
SERPINA9	 0
SERPINA6	 0
SERPINA5	 0
SERPINA3	 0
SERPINA12	 0
SERPINA11	 0
SERPINA10	 0
SERINC5	 0
SERINC4	 0
SERINC2	 0
SERHL2	 0
SEPT9	 0
SEPT8	 0
SEPT4	 0
SEPT3	 0
SEPT14	 0
SEPSECS	 0
SENP7	 0
SENP6	 0
SENP3	 0
SEMG2	 0
SEMG1	 0
SEMA7A	 0
SEMA6D	 0
SEMA6C	 0
SEMA6B	 0
SEMA4G	 0
SEMA3E	 0
SEMA3A	 0
SELPLG	 0
SELENBP1	 0
SELE	 0
SEL1L	 0
SECTM1	 0
SECISBP2L	 0
SEC63	 0
SEC61A2	 0
SEC31B	 0
SEC24D	 0
SEC24C	 0
SEC24B	 0
SEC24A	 0
SEC23B	 0
SEC22A	 0
SEC14L5	 0
SEC14L4	 0
SDS	 0
SDPR	 0
SDCCAG8	 0
SDCBP2	 0
SDC3	 0
